t,va,vb,vc
968.0943,0.344459495078884,0.667390271715339,-1.01184976679422
968.0944,0.312166417415239,0.697889289508781,-1.01005570692402
968.0945,0.276285220011189,0.730182367172427,-1.00646758718362
968.0946,0.244889172282644,0.752608115549958,-0.997497287832603
968.0947,0.210802034748796,0.778621983667895,-0.989424018416691
968.0948,0.178508957085151,0.80373882185073,-0.982247778935881
968.0949,0.145318849486404,0.827958630098464,-0.973277479584869
968.095,0.113025771822759,0.846796258735591,-0.95982203055835
968.0951,0.0825267540293161,0.862045767632312,-0.944572521661628
968.0952,0.0520277362358732,0.877295276529034,-0.929323012764907
968.0953,0.0242198082477341,0.888059635750249,-0.912279443997983
968.0954,-0.00807326941591135,0.905103204517173,-0.897029935101261
968.0955,-0.0394693171444555,0.919455683478793,-0.879986366334338
968.0956,-0.0681742750676959,0.927528952894704,-0.859354677827009
968.0957,-0.0977762629260375,0.936499252245717,-0.83872298931968
968.0958,-0.12827528071948,0.948160641402033,-0.819885360682553
968.0959,-0.158774298512923,0.95982203055835,-0.801047732045427
968.096,-0.182994106760657,0.960719060493451,-0.777724953732794
968.0961,-0.209905004813695,0.966101240104059,-0.756196235290364
968.0962,-0.234124813061429,0.96699827003916,-0.732873456977731
968.0963,-0.261932741049568,0.970586389779565,-0.708653648729997
968.0964,-0.296916908518518,0.983144808870983,-0.686227900352465
968.0965,-0.326518896376859,0.982247778935881,-0.655728882559022
968.0966,-0.359709003975606,0.98852698848159,-0.628817984505984
968.0967,-0.39110505170415,0.993909168092198,-0.602804116388048
968.0968,-0.420707039562492,0.9957032279624,-0.574996188399909
968.0969,-0.45479417709634,1.00467352731341,-0.549879350217073
968.097,-0.481705075149377,1.00198243750811,-0.520277362358732
968.0971,-0.513101122877922,1.00557055724851,-0.492469434370593
968.0972,-0.540909050866061,1.00377649737831,-0.462867446512251
968.0973,-0.570511038724402,1.00557055724851,-0.435059518524112
968.0974,-0.602804116388048,1.01274679672932,-0.409942680341277
968.0975,-0.627920954570883,1.00467352731341,-0.37675257274253
